id,y,yp
mp-1185999,0.0083140483333335,0.010722259
mp-752811,-2.3556319341666674,-2.3293755
mp-1215704,-0.2039987144540234,-0.22290228
mp-1113523,-2.1833975880862067,-2.1795435
mp-696673,-0.6556633985833334,-0.66516334
mvc-9043,-2.426293997111111,-2.4284763
mp-1191228,-1.3537255054227082,-1.3094958
mp-1246897,-1.294341904913794,-1.2934325
mp-1096666,-0.4777641781250006,-0.59169686
mp-24474,-2.044367924878049,-2.186362
mp-762336,-2.44048251300926,-2.42643
mp-1209846,-1.3245091371428568,-1.344483
mp-1227038,-1.1154652577777782,-1.1314453
mp-30685,-0.4811622206250004,-0.4983014
mp-1215431,0.0200706833333329,-0.011662673
mp-1206618,-2.594519633583333,-2.6267319
mp-1071504,0.1606498597222211,0.031061582
mp-1079306,-2.3793918725000007,-2.3048327
mp-1211161,-0.7805463749999991,-0.8086032
mp-19102,-2.5126467304761904,-2.5028124
mp-1223345,-2.8307895939551737,-2.815457
mp-1208387,-0.4162915470833326,-0.4038574
mp-1202532,-0.4188391822303912,-0.42330417
mp-1173930,-2.1184523540996167,-2.1093256
mp-30559,-0.0344610724999999,-0.019523282
mp-764595,-2.2984773461781622,-2.3059943
mp-1232136,-1.3747530224062494,-1.4306631
mp-1221388,0.0479222253412356,-0.05510069
mp-1029580,-1.0836755107407414,-0.9238966
mp-754698,-2.7979574766666664,-2.956874
mp-4520,-0.5051304113333337,-0.5017812
mp-31380,-0.8545511599999998,-0.7920987
mp-1212886,-0.4408297064861113,-0.5368431
mp-1096280,4.229231640517241,4.2531753
mp-131,0.0,-0.005991572
mp-555263,-2.692394458571428,-2.750692
mp-775430,-1.5806592863333335,-1.5257515
mp-1228295,-3.0519604966666662,-3.074703
mp-1105703,-0.9542052424999994,-0.9609135
mp-3778,-0.0994408110869568,-0.07212624
mp-7822,-0.7414160018749998,-0.6971765
mp-769294,-1.5011811586666668,-1.4054325
mp-1196713,-1.3917242965948289,-1.4231987
mp-754878,-1.5991374325,-1.5839984
mp-36738,-1.4644933409523813,-1.4706237
mp-1183131,0.1583538662500001,0.14943288
mp-1226614,-0.4754075540000002,-0.5682384
mp-1256862,-2.4674508981666667,-2.4402483
mp-779784,-2.356761504109196,-2.346152
mp-1185011,0.1503409212499997,0.10383978
mp-1173398,-1.7229715685465117,-1.7419479
mp-765463,-2.1102407450986846,-2.150448
mp-777514,-3.8806937601666673,-3.8428986
mp-1208244,-0.5894273600000005,-0.6204597
mp-780882,-2.1419367434597687,-2.1081297
mp-18026,-0.1763926322222223,-0.15784091
mp-1313326,-1.4488436697030656,-1.4103026
mp-148,0.2431094950000005,0.22203071
mp-18815,-2.4108654021000007,-2.4393272
mp-540796,-1.7229900486945813,-1.6995437
mp-1246051,-0.563967177,-0.4972242
mp-17265,-2.3917889581944443,-2.3689895
mp-505693,-0.6383457388333327,-0.594379
mp-1097663,2.2298905287499995,2.198495
mp-9619,-0.6567728129411772,-0.52084327
mp-1173029,-2.0014373811458337,-2.0112188
mp-1246873,1.5608110759999998,1.5232904
mp-3848,-2.354310117738096,-2.2752776
mp-1221278,-1.3276250649876846,-1.2992421
mp-1219697,-0.5843103210714286,-0.6006238
mp-1186176,-0.0894676478879312,-0.08320638
mp-559598,-3.887526493888888,-3.9173398
mp-1187351,-0.8323668575000003,-0.85281235
mp-542437,-0.2508678863157897,-0.21106775
mp-1174339,-1.6510366209523804,-1.6853288
mp-1202628,-1.234518877569444,-1.2019696
mp-20362,-0.2133718297586199,-0.22314917
mp-6294,-2.8780689743333325,-2.8492994
mp-1067154,-1.2860922594999993,-1.208876
mp-1105761,-0.29805789625,-0.29067737
mp-1520737,-3.0285812951551736,-3.0792632
mp-975886,-0.316245055,-0.3185752
mp-569174,-0.203252299791667,-0.21374784
mp-1214863,-2.5313472142028983,-2.4565473
mp-1310207,-2.0982483120881232,-2.1220531
mp-1005955,-0.5463056161111114,-0.5370269
mp-1103423,-1.220590671944444,-1.2058016
mp-1195268,-1.7960448973295462,-1.7521532
mp-4471,-3.669621607,-3.6647096
mp-1246508,0.1891060639999992,0.19357315
mp-1520256,-2.81925002705,-2.796508
mp-21380,0.0419724549999998,-0.090953544
mp-18132,-1.2384924690416668,-1.1812856
mp-1201610,-3.3996353576041685,-3.3802285
mp-13357,-0.3800891839999999,-0.37950152
mp-30814,-0.3788139055000002,-0.40853465
mp-24563,-2.0703265191176468,-1.9887912
mp-1102660,-0.3573985916666657,-0.4272833
mp-29958,-1.4020713316666669,-1.3889543
mp-1182430,-1.3549452987037045,-1.3893142
mp-754681,-1.8990254226580463,-1.8506553
mp-1246034,-0.4216364441666673,-0.37454426
mp-1185374,-0.1764336433333335,-0.15480648
mp-1174190,-2.0244016976329027,-2.0064063
mp-29927,-2.4732244702380948,-2.5058165
mp-1099293,0.1172266824999996,0.060375895
mp-1205501,-0.4947279169999987,-0.45694527
mp-28695,-0.2366198766000004,-0.22261351
mp-1201204,-0.4281782357499999,-0.44500527
mp-1195799,-2.261864697384616,-2.2450714
mp-1216698,-1.524383186267362,-1.4952294
mp-1178852,-2.2260209790000003,-2.2774606
mp-1183614,-0.22865414875,-0.27756414
mp-1195346,-0.4517131668137258,-0.46800718
mp-27394,-1.8115027265862065,-1.7666202
mp-1101551,-2.5162190252740952,-2.4792354
mp-556560,-2.766605681357758,-2.7664773
mp-644607,-1.7591410033333332,-1.7041844
mp-1218291,-2.4766603980952397,-2.49938
mp-763100,-2.872403399794061,-2.8832724
mp-1177150,-2.5005942463376933,-2.478019
mp-849525,-2.349483966474359,-2.3280923
mp-1185459,-0.2870122012499996,-0.3363913
mp-1521843,-2.8862138916666664,-2.8547275
mp-1178080,-2.387497556290893,-2.355748
mp-1183681,-1.0731319000000006,-1.0783547
mp-972660,-0.8047249337500002,-0.7592545
mp-1198148,-0.4191803954545457,-0.37694302
mp-1206263,-0.2671620100000002,-0.2701101
mp-1202782,-0.5279079495546875,-0.5264112
mp-1216632,-0.7302397055555545,-0.7550493
mp-1223287,-0.7228335034375002,-0.767192
mp-759742,-1.926857309916668,-1.9277557
mp-1072993,0.1379933530000002,0.14393339
mp-1096446,3.846900723333332,3.5977857
mp-1187559,-0.0421489320833341,-0.12554349
mp-1077552,-0.3796695483333329,-0.34829763
mp-1064933,0.3496650093750002,0.12508222
mp-640551,-0.0528150007407404,-0.14088684
mp-862920,-0.4596334368750004,-0.4144389
mp-1226212,-0.149051,-0.17042574
mp-1037825,-2.9511918869989238,-2.9033537
mp-775290,-2.125860550476191,-2.1737747
mp-28273,-1.2982919027499993,-1.2172669
mp-1221803,-0.1319549707327585,-0.29115978
mp-644486,-0.3090018955000004,-0.26733217
mp-1019727,-2.5498581205788176,-2.5930123
mp-1196774,-1.8227990001562508,-1.9196358
mp-1201500,-2.2938008047474754,-2.2616029
mp-755437,-2.0245336483333336,-2.0291135
mp-24732,-1.5508258515864464,-1.5430481
mp-1225262,-0.4412807491666664,-0.4236988
mvc-11334,-2.158963377272727,-2.1510656
mp-6571,-1.972173948181817,-1.9550033
mp-849424,-2.0239305496296294,-2.0570047
mp-556002,-2.4678097722222225,-2.4337745
mp-1040362,-2.8284561121507936,-2.8122282
mp-722941,-1.3948470685185188,-1.3608185
mp-21612,-0.1643464979310346,-0.15240793
mp-1205855,-2.1383070579375008,-2.0697277
mp-23513,-1.6116119784444445,-1.535318
mp-1112218,-2.0929558461,-2.0749493
mp-1247832,0.0582963823170738,0.079209015
mp-541349,-2.231958492053572,-2.1186347
mp-1200192,-0.6521184516666657,-0.5912868
mp-1211597,-2.4882571140000005,-2.463399
mp-761282,-2.925327820833333,-2.9338171
mp-862672,-0.4723697891666667,-0.49135485
mp-581712,-0.1009964811111103,-0.17821085
mp-1114667,-2.4675912995,-2.4731748
mp-542840,-2.401470994666667,-2.3600855
mp-36262,-0.6397134150000001,-0.5518473
mp-1113333,-2.1607275905862062,-2.1732094
mp-766713,-1.6482554594117649,-1.5954753
mp-849081,-0.6943051998749994,-0.98858756
mp-505510,-0.2579881841666663,-0.27139786
mp-782668,-2.782757528529412,-2.7783346
mp-867613,-3.3369380915384617,-3.3523374
mp-569653,-1.277084391212122,-1.2976477
mp-1105457,-1.0807863861666671,-1.134922
mp-4571,-3.6701750695000017,-3.6556928
mp-1075483,0.1549271077272729,0.15934606
mp-3524,-0.9905059929166669,-0.97929054
mp-11855,0.0343345972126426,0.074250266
mp-505260,-0.5877111623913046,-0.5172075
mp-1036923,-2.882370169921875,-2.8484118
mp-567864,-0.5244894441562508,-0.57122415
mp-631373,1.1181739122222218,1.0554838
mp-1210521,-1.4349011505039777,-1.4758029
mp-639690,-1.7516284570833338,-1.7410285
mp-1209657,-1.344854714999998,-1.4800133
mp-778993,-2.417421704722224,-2.422461
mp-1173046,-2.303615886,-2.3854623
mp-1217292,-2.396526431666667,-2.4290342
mp-570759,-0.7450253835714281,-0.80174303
mp-979044,-0.5853528058333328,-0.5876137
mp-20130,0.2714865549999992,0.17971115
mp-1013531,0.6321164569999997,0.7070429
mp-976239,-0.0487550516666669,-0.043578252
mvc-13564,-1.3481298967857132,-1.3508153
mp-1096268,1.346427048125,1.3309703
mp-761401,-2.491001202380953,-2.46402
mp-1209682,-0.3855412245833332,-0.36098504
mp-1408,-0.2152835974999999,-0.21230948
mp-1113902,-2.7578839891436777,-2.7324815
mp-1094159,-0.0322673799999999,-0.027502542
mp-557225,-0.6418477046874997,-0.62724555
mp-1218498,-3.2741566419047623,-3.330741
mp-977343,0.5018969274999998,0.41152644
mp-2150,-1.4745228983333327,-1.4881793
mp-1184286,-0.5430412320833335,-0.5935934
mp-974457,0.7954015075000003,0.80088174
mp-1218313,-2.959643463376437,-2.983805
mp-1210350,-2.6242960456896545,-2.5983517
mp-18002,-2.2371889475555555,-2.1816971
mp-1173890,-1.681345578611111,-1.7175921
mp-767674,-1.938815024846153,-1.9347434
mp-1232131,-2.1692258153571418,-2.1537004
mp-763992,-2.5210519165277776,-2.5052416
mp-1225857,-0.5959012417045457,-0.612155
mp-1194559,0.8492948226785708,0.8283083
mp-631301,0.8052279005555558,0.6729541
mp-1080222,-1.7296494328017238,-1.7328717
mvc-5296,-1.2723893946428575,-1.1971818
mp-1187497,-0.6619620020833343,-0.7893646
mp-772423,-1.5394201075378784,-1.5262316
mp-567408,-0.7104677609999996,-0.7260274
mp-1228501,-2.193852285576923,-2.183427
mp-7739,-3.623769103888889,-3.5715897
mp-1218566,-2.4543127379761907,-2.4532816
mp-1186820,-0.4850299900000001,-0.41245136
mp-1079869,-0.5419549205277782,-0.7706087
mp-1189309,-0.3067881479629635,-0.3372111
mp-569132,-2.0208174344,-1.9972539
mp-1183221,-0.2935085068333336,-0.35476643
mp-557484,-0.5993993972916668,-0.6314731
mp-9978,-1.8361626732291672,-1.8383862
mp-978973,-0.3819428012500001,-0.40659514
mp-1073298,0.152982804583333,0.14139071
mvc-6674,-2.316230228026316,-2.3039784
mp-1190698,-1.3788832025052085,-1.3768214
mp-1210201,0.2187204429999994,0.18464121
mp-1227252,-3.391558075416667,-3.392567
mp-1246669,-0.2794025481250006,-0.25660455
mp-20383,-1.0498063483333342,-1.0684487
mp-1207722,-0.5596888325,-0.4174705
mp-777737,-2.330977241999999,-2.3301053
mp-1221887,-1.750960730977012,-1.7762436
mp-773014,-1.785566182198276,-1.8092597
mp-1245942,0.0191962228275855,-0.030308612
mp-1189627,-1.6035966295898432,-1.5814562
mp-768559,-2.4446790548333333,-2.5236406
mp-755025,-2.307937361805556,-2.2983062
mp-1019893,-1.5184609194999994,-1.4410231
mp-1213923,-1.5406732261308984,-1.7602065
mp-1210153,-0.3505807260344825,-0.3580328
mvc-2203,-2.690192156851852,-2.6499286
mp-1520445,-2.4378159346666672,-2.5489194
mvc-5786,-2.153321561,-2.1300159
mp-12411,-0.3224003004166667,-0.32029107
mp-7112,-1.590834374398148,-1.5205667
mp-34381,-0.5724524099999998,-0.5662355
mp-862263,-0.3351408033333336,-0.33744675
mp-1519262,-1.0769046125925934,-1.064008
mp-973771,-0.2384976562499998,-0.29182872
mp-1212545,-1.3776925520869256,-1.4810234
mp-601302,-2.0156079498550725,-2.0042107
mp-1244787,-2.041000862916667,-1.9806075
mp-1183201,0.1514979900000002,0.12151489
mp-1173885,-1.9346185943247127,-1.880272
mp-864598,-0.2157200049999997,-0.16976881
mp-1219357,-0.1483431202380962,-0.15125981
mp-1183445,-1.959788984,-1.889496
mp-753729,-2.332859977525356,-2.3105392
mp-772926,-1.9939905058333327,-1.9265411
mp-778510,-2.8164643547222235,-2.7717505
mp-1244726,-2.5610156635185195,-2.539508
mvc-9392,-2.566813515499999,-2.5331528
mp-1185528,0.0853637262499997,0.00506735
mp-1096915,0.0422085220689655,0.025968093
mp-1066078,-0.2729091424999996,-0.26597518
mp-22419,-0.9130234172222218,-0.88722175
mp-1037248,-2.9132741004687497,-2.8723173
mp-1206822,-0.9924645509999998,-1.0052826
mp-1196627,0.1903864385416665,0.07464135
mp-1077866,-2.9320870795238103,-2.8731353
mp-867661,-2.7891265867261907,-2.7562609
mp-698558,1.110300559166668,1.0330358
mp-1247688,-2.7368717601119177,-2.7260287
mp-1206418,-0.9601013043333324,-0.9488214
mp-1285046,-1.8705990125,-1.8008307
mp-755393,-1.8400969745238096,-1.8715435
mp-640341,-1.138211264598215,-1.0927483
mp-1037022,-2.9474302823679963,-2.9243853
mp-758169,-2.3510821758571416,-2.3202221
mp-11219,-0.6915363161111104,-0.65748143
mvc-3752,-1.8291258122222225,-1.8172307
mp-1191574,-1.7645789357812507,-1.7321205
mp-619461,-2.1837619056249995,-2.115967
mp-567989,-0.2527673021969692,-0.2701462
mp-16393,-2.6673078525877205,-2.632537
mp-684890,-3.7252496461842113,-3.8084934
mp-1114603,-1.6343618588218398,-1.6428828
mp-779472,-2.522543218020833,-2.475709
mp-619510,-1.1604515906788793,-1.1464646
mp-1186936,-0.4277183137500007,-0.45928535
mp-1185267,0.0971640594791676,-0.03265945
mp-1224899,-1.6720648544999996,-1.7358441
mp-1094316,0.0659271377777776,0.045536324
mp-569501,-0.7993046436111109,-0.7604341
mp-755409,-1.7400155553764372,-1.7141533
mp-1227931,-1.1197432238888885,-1.0605628
mp-772180,-4.006361603333334,-4.026068
mp-1246964,0.5418748974999996,0.4701368
mp-1196446,-1.2304724444531252,-1.245453
mp-1039906,-2.934141816979167,-2.8914115
mp-758110,-1.697817848154762,-1.726264
mp-1069801,-0.55650464,-0.56601125
mp-757786,-2.6258248806349207,-2.617872
mp-766479,-2.408596617736132,-2.405
mp-777400,-2.672322936195401,-2.6438465
mp-1222164,-0.3503582524999998,-0.31081864
mp-1225904,-2.616935378627076,-2.598584
mp-1079720,-0.405414485833333,-0.42378348
mp-10863,-0.5139806233333334,-0.58227074
mvc-7981,-2.415483224594594,-2.3656852
mp-1196433,-3.5631127879365074,-3.5661716
mp-1228715,-3.683868058064516,-3.6472976
mp-555488,-2.8515434509865902,-2.833431
mp-1222989,-0.7546629843750008,-0.78479993
mp-769290,-2.140247239166666,-2.143255
mp-1201036,-1.7509241012978929,-1.651493
mp-27436,-2.3455950150000007,-2.3671572
mp-7806,-0.3396214139583336,-0.29274833
mp-22713,-0.5038613250000005,-0.5716583
mp-557387,-3.4542720145000003,-3.4285214
mp-754298,-2.3245403064901486,-2.312478
mp-1183639,0.04213251125,-0.014991862
mp-675134,-3.331369239347827,-3.3203888
mp-637242,-0.2586271399999991,-0.2539582
mp-1212941,-2.6182495107142847,-2.6752028
mp-1197073,-4.07300901324074,-4.076437
mp-1221470,-3.2566581144525864,-3.220518
mp-1226433,-0.9965293216249992,-0.99205667
mp-570470,-1.41555391,-1.5692337
mp-1213349,-2.7046539255431044,-2.6488721
mp-1212188,-3.0869153995263163,-2.9881115
mp-1197234,1.0316423377777793,1.2467723
mp-1219687,-0.4518234808333333,-0.49705923
mp-1228077,-2.0391732743275868,-2.0759585
mp-774500,-1.8044793534166672,-1.8174498
mp-1222253,-0.6261270659999993,-0.7053203
mp-1211462,-0.9103521706818184,-0.8625303
mp-1186628,-0.5609058131250002,-0.635061
mp-1038735,-2.7894909635614225,-2.7613325
mp-5714,-0.5301736116666653,-0.5653351
mp-1174480,-1.8096062043760264,-1.8348444
mp-1219749,-2.341339647259061,-2.3292828
mp-961667,-0.5062222833333335,-0.61449045
mp-1147697,-1.1272743273118284,-1.1304101
mp-1204080,-1.351415162156862,-1.2889514
mp-21730,-1.7407718849444451,-1.7293321
mp-560549,-0.9156352841406252,-0.88576055
mp-622110,-2.1932601480769227,-2.1453004
mp-1247176,-0.2931127595833326,-0.31209671
mp-639874,-0.0759564530000015,-0.15968399
mp-850367,-2.518266165199712,-2.4945261
mp-1289701,-2.461969790606061,-2.4348073
mp-1208705,-2.5440046629166666,-2.4540014
mp-1017630,-0.3037528980000001,-0.42479697
mp-1112607,-3.1402717062528738,-3.1067932
mp-1204163,-2.9342110086,-2.840255
mp-754872,-2.441803445560345,-2.4302616
mp-849623,-2.5802085091319444,-2.546777
mp-1179197,-0.5009143960606063,-0.535395
mp-1197452,1.0074365693518514,0.98824847
mp-976793,-0.3123299702083337,-0.34528407
mp-765341,-2.1853235676388887,-2.2101803
mp-765560,-2.247495281818181,-2.268688
mp-1189436,-0.4592023856249998,-0.42236018
mp-540199,-1.954272385185185,-1.987098
mp-1179069,-1.0250726071875,-1.0504876
mp-1180,-0.3538226069827584,-0.26819634
mp-1317499,-2.519848379880953,-2.4775605
mp-1111142,-2.8363125715718387,-2.7548487
mp-1253012,-2.296937051842105,-2.2665367
mp-779456,-3.218173671979168,-3.153938
mp-775731,-1.7137463210526325,-1.7835313
mp-771757,-1.9524413831547625,-1.933997
mp-13765,-0.382818943703704,-0.36001462
mp-1518892,-3.114697270500001,-3.0945282
mp-11273,-0.2357920512499998,-0.2334619
mp-1093785,1.1077455891666668,1.1613597
mp-1101570,-2.5902173047926933,-2.5563314
mp-774687,-1.979925826144426,-1.9795505
mp-768490,-1.947481170698529,-1.9147176
mp-1101099,-1.7068239202083348,-1.6803517
mp-22099,-2.2944734407894734,-2.2605553
mp-1208138,-2.1965131053571434,-2.2198477
mvc-10323,-2.4859864270000016,-2.4902105
mp-775916,-2.259545211515152,-2.2129962
mp-1222525,-2.7139190469047607,-2.6536436
mp-1196582,-1.853463146565216,-1.9658493
mp-1216326,-0.1305944283333329,-0.19201218
mp-1114632,-2.05499166425,-2.0428863
mp-972534,0.0202048000000001,0.013231885
mp-1220489,-2.1751605095833333,-2.1882594
mp-1100823,-1.7999405692857149,-1.8156886
mp-762700,-2.344335911372549,-2.3391843
mp-504636,-1.7251680816330055,-1.8077828
mp-1101692,-2.1183035630363998,-2.1028488
mp-1079783,-0.2127960975000001,-0.2617902
mp-1192737,-1.0198524437621874,-0.98358625
mp-1197569,-0.2615451233333329,-0.26492137
mp-864676,-0.5571438437499996,-0.5692737
mp-1217556,-1.4669510125,-1.5030756
mp-1203912,-0.7931752742013891,-0.7548946
mp-605873,-0.1668217116666669,-0.13845338
mp-758566,-2.4628403518981488,-2.430687
mp-1227404,-2.1061847529999995,-2.0802336
mp-1101347,-2.8017308280555566,-2.8711789
mp-1246505,-0.1218729163636366,-0.13430063
mp-558096,-2.302589332142857,-2.3465548
mp-1211762,-0.9747183072857146,-0.9486089
mp-1177958,-2.254279394791665,-2.2662945
mp-1197101,-1.6898361567916669,-1.710124
mp-754028,-1.9363393633333337,-1.9771247
mp-1211249,-2.5757625012999994,-2.6121366
mp-772525,-2.4362487939473687,-2.4365063
mvc-9159,-2.7678086282407413,-2.7775984
mp-580287,0.0329307049999991,0.015062575
mp-1239465,-1.5624673678663807,-1.6183859
mp-1176379,-2.2420411211819093,-2.2258565
mp-1225952,-2.631493890881228,-2.6461484
mp-675006,-2.0947903525,-1.989658
mp-1192703,-1.339897576875,-1.3187952
mp-1245229,-0.935196066095238,-0.9614969
mp-1208090,-0.0922147992424245,-0.11089578
mp-1147769,-0.4813013439285712,-0.56019014
mp-556906,-3.2869303762848934,-3.2675672
mp-1174104,-1.679064756979166,-1.7047205
mp-27802,-1.2600662773958338,-1.1850096
mp-1177608,-2.597564063521552,-2.612187
mp-1201353,-3.631325641742424,-3.5764027
mp-1078584,0.0272373296767236,-0.07076557
mp-1522487,-3.105117763333334,-3.1331077
mvc-15178,-2.477312383,-2.519354
mp-1197993,-2.8717402088038795,-2.9169812
mp-1226426,-1.4790351492075902,-1.4938382
mp-1174854,-1.8909184914248087,-1.882936
mp-752515,-3.5126747401282072,-3.5136776
mp-1078646,-1.0588354384444445,-1.0297855
mp-757931,-2.614169056309524,-2.6111784
mp-1222785,-0.4968012758333333,-0.4447936
mp-22432,-0.9739886383333344,-0.8316651
mp-972970,-0.9291543662500006,-1.0015699
mp-1518341,-2.6468865653333333,-2.6619499
mp-18255,-2.9183840969907404,-2.920025
mp-754556,-0.9742971606250012,-1.032892
mp-1207035,0.1760345439999994,0.096676484
mp-23657,-2.346693527114464,-2.3407395
mp-982188,0.0860399169142333,-0.007998585
mp-849479,-2.202323201671456,-2.2153015
mp-752477,-1.8847622195956115,-1.8800465
mp-1215203,-0.0374102058333332,-0.06865689
mp-1245449,-0.0058829314655177,-0.09079898
mp-1193079,-0.1336615821428576,-0.13666016
mp-762897,-2.655453984871796,-2.6737885
mvc-9876,-3.2761642296111115,-3.3262286
mp-1226910,-2.792555728226601,-2.7737658
mp-1112498,-1.5532016954195398,-1.5419372
mvc-4902,-1.898008850625,-1.879898
mp-1184443,0.1097593883333338,0.038284186
mp-1198519,-0.9193991409374992,-0.8535869
mp-1211438,-0.4014995312499998,-0.39882207
mp-1097246,1.1787695566666665,1.2354915
mp-1246417,0.2617574636363649,0.2103178
mp-1208230,-0.2537044245555553,-0.17176664
mp-1219601,-0.5997090678124999,-0.5626738
mp-1207195,0.0323767274999995,-0.13067622
mp-1195273,-0.8941697130000001,-0.9312881
mp-1222920,-0.4640002350000003,-0.45913392
mp-11879,-0.4753304350000001,-0.4301445
mp-1100578,-1.7730507731519405,-1.8018875
mp-1198219,-1.3648916526530623,-1.3954076
mp-774638,-2.3081191662880323,-2.304589
mp-11078,-0.46161634,-0.5072205
mp-865093,-0.4018929633333333,-0.43557015
mp-1218060,-0.7746990725000001,-0.7455328
mp-973524,-0.7213023669444437,-0.69623256
mp-23091,-2.452866900000001,-2.3983643
mp-850397,-1.954050414710144,-1.9452507
mp-1219686,-0.7235963251666675,-0.7402181
mp-1200096,-0.0658865197368431,-0.055110186
mp-1193446,-0.6102702257481515,-0.65792733
mp-1216351,-0.3011842146874999,-0.27591336
mp-772850,-4.0007224547727285,-3.9598298
mp-1219866,-0.3140546226785708,-0.32283446
mp-15702,-0.26669316,-0.35597885
mp-1226044,-0.7242749453571429,-0.7080945
mp-1036209,-2.919034293789512,-2.8905518
mp-1093876,0.9807912216666668,1.055705
mp-1019109,-0.6855992683333341,-0.7090162
mp-1224608,-0.2956821386956522,-0.4110528
mp-1096307,3.1743065737499987,3.041811
mp-560839,-0.2760149906919643,-0.2628668
mp-31324,-0.2859456522222222,-0.27471784
mp-1176278,-1.8080201244019405,-1.8186126
mp-28344,-1.2482553242857142,-1.2445793
mp-978095,-0.4434738874999997,-0.43916073
mp-864997,-0.6969599858333329,-0.66017413
mp-998755,-2.6408690758333333,-2.622645
mp-976047,-0.2773329987500001,-0.29353178
mp-1246844,0.1166849177777784,0.10644091
mp-1214760,-0.2055884016666667,-0.36072135
mp-982779,-0.3464420300000004,-0.44599292
mp-684816,-2.980847096755173,-3.0491276
mp-1094616,-0.0599433666666664,-0.061792288
mp-758832,-1.4262029419696962,-1.4172044
mp-1190714,-0.7577617538095244,-0.715643
mp-667369,-3.7133016318166665,-3.677877
mp-1235059,-0.4270690881481482,-0.31409034
mp-1205123,0.1182373043181822,0.13553461
mp-570232,-2.72370549875,-2.7535608
mp-1206376,-0.0049578844827582,-0.067566745
mp-1216995,-1.7700608409426528,-1.7506917
mp-1227583,-2.8479296492105264,-2.8271582
mvc-1260,-2.361850768125,-2.3033893
mp-752420,-4.2947142963725495,-4.2785435
mp-1201991,-0.4399592024999997,-0.57499105
mp-753731,-1.958714865,-1.9903209
mp-758045,-2.3023170059523808,-2.2645364
mp-24757,-2.188076238728071,-2.1278527
mp-1228408,-3.0563459747222232,-3.0751202
mp-1246357,-0.1334498468923612,-0.1609503
mp-1213752,-1.6266962566666672,-1.5970279
mp-1025495,-0.9225856537500006,-0.9226733
mp-570022,-0.3533729643750005,-0.40053245
mp-1031308,-2.289070627010416,-2.4318132
mp-697734,-2.2964928243518523,-2.3240805
mp-1200219,-2.361630009605264,-2.3273973
mp-1228471,-2.3222142357843154,-2.3350425
mp-1214032,-0.5762683822836541,-0.74044204
mp-976588,0.0321762425000002,0.05282925
mp-777357,-2.4918397371982763,-2.4567428
mp-867171,-0.473908402083333,-0.420886
mp-1186281,0.0314560249999997,-0.0020316034
mp-1105592,1.0450111325,0.86501414
mp-1213675,-2.1801318917424246,-2.1547408
mp-1223812,-1.6340074608000006,-1.6505351
mp-1020109,-2.978362611851852,-2.9497638
mp-1228584,-3.421542671333333,-3.4254587
mp-756573,-1.2424513282352947,-1.2700084
mp-675781,-0.8601800951612899,-0.9156282
mp-1523172,-3.18613584962963,-3.1510499
mp-3880,-0.7528170849107142,-0.74974895
mp-1179971,-0.0355544794736841,-0.067515194
mp-1179891,-0.8936349813002877,-1.0170852
mp-1199844,-3.3856599182692317,-3.4094987
mp-27763,-1.5591030983333325,-1.4213457
mp-753002,-1.6153875072222217,-1.8180008
mp-760936,-1.4981433520833336,-1.4935012
mp-861983,-0.3384515186494266,-0.295746
mp-1080835,-0.5181597881249989,-0.45386305
mp-773159,-2.282077586750001,-2.2819
mp-1184860,-0.0588252699999998,-0.09209739
mp-1207898,-2.119569640384616,-2.161415
mp-571518,-1.3795251628571432,-1.3624868
mp-1014111,0.6202391299999999,0.5131819
mp-1213067,-0.6980700494642852,-0.6539187
mp-31065,-2.2597795505022327,-2.244549
mp-1519450,-2.6251454478,-2.552585
mp-1208568,-1.834334138690476,-1.7570024
mp-1078963,-0.7506112004999992,-0.6947129
mp-18182,-2.4029587753799486,-2.4009924
mp-1096371,0.7945820170833334,0.8208696
mp-1183640,-0.2846892087499997,-0.272912
mp-1202826,-2.135961249140625,-2.057501
mp-567353,-0.2346212643103449,-0.3977227
mp-1079335,-0.5708133306666667,-0.60222125
mp-755317,-2.9991295877777797,-2.9906259
mp-754766,-3.1485532488888888,-3.1057212
mp-555078,-2.724215558111112,-2.6953485
mp-758085,-2.6013407923148133,-2.5958228
mp-752842,-1.8915779383023883,-1.9610828
mp-1071032,-0.6089616770833336,-0.66407967
mp-707491,-1.523095749295455,-1.541449
mvc-1868,-2.37704357754902,-2.3775656
mp-760849,-1.3084842954741382,-1.3181906
mp-1221781,-0.412021654655172,-0.3845611
mp-1175244,-2.0446951537523947,-2.036346
mp-19265,-2.5033925365000016,-2.5356967
mp-1219973,-0.7259855854999998,-0.7002743
mvc-14340,-2.909639490833334,-2.8618124
mp-1227013,-0.4879369528618425,-0.54774284
mp-1295700,-2.343692941190477,-2.341931
mp-1204242,-1.448107899439104,-1.5714515
mp-1180274,-2.179491388793103,-2.189505
mp-1206233,-0.6603276666666661,-0.657583
mp-756866,-2.3545662838423644,-2.3813
mp-689934,-2.62348192861111,-2.5612838
mp-759955,-2.6718359627272736,-2.626365
mp-29635,-0.3676175287499994,-0.25065735
mp-1239492,-2.544514721875,-2.4859078
mp-567185,-0.5445051266176473,-0.5449838
mp-1232173,-1.869053345625,-1.8797607
mvc-13588,-1.8779844991666668,-1.8785384
mp-4595,-0.4625551925,-0.49101976
mp-758563,-1.71373675672619,-1.7301378
mp-1219789,-2.5293130685714287,-2.535576
mp-1215392,-0.5111622462499987,-0.5237208
